station,latitude,longitude,day_night,species,date,time_start,life_history_stage,sample_code,mesh_size,depth_max,depth_min,FWC_DS,density,time
UN,47.812,-122.807,Day,AETIDEUS_PACIFICUS,20130903,14:38,Female;_Adult,20130903UNDm1_200,200,60.0,40.0,DS,18.01470588,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,AETIDEUS_PACIFICUS,20130903,14:38,Male;_Adult,20130903UNDm1_200,200,60.0,40.0,DS,2.573529412,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,AGLANTHA,20120611,14:10,Medusa,20120611UNDm1_200,200,72.0,16.0,DS,14.41441441,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,AGLANTHA,20120709,16:40,Medusa,20120709UNDm5_200,200,8.0,0.0,DS,15.74074074,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,AGLANTHA,20120902,15:13,Medusa,20120902UNDm2_200,200,62.0,43.0,DS,4.62962963,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,AGLANTHA,20120902,15:13,Medusa,20120902UNDm4_200,200,20.0,7.0,DS,9.259259259,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,AGLANTHA,20121001,13:35,Medusa,20121001UNADm2_335,335,40.0,20.0,DS,0.03125,2012-10-01T13:35:00Z
UN,47.812,-122.807,Day,AGLANTHA,20121001,14:12,Medusa,20121001UNDm2_200,200,57.0,40.0,DS,6.0,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,AGLANTHA,20121001,14:12,Medusa,20121001UNDm3_200,200,40.0,17.0,DS,23.33333333,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,AGLANTHA,20121001,14:12,Unknown,20121001UNDm4_200,200,20.0,7.0,DS,40.0,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,AGLANTHA,20130610,17:15,Medusa,20130610UNiDm2_200,200,40.0,20.0,DS,12.0,2013-06-10T17:15:00Z
UN,47.812,-122.807,Day,AGLANTHA,20130805,16:09,Medusa,20130805UNDm2_200,200,58.0,40.0,DS,6.41025,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,AGLANTHA,20130805,16:09,Medusa,20130805UNDm4_200,200,20.0,10.0,DS,31.81818182,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,AGLANTHA,20130903,14:38,Medusa,20130903UNDm2_200,200,40.0,20.0,DS,4.347826087,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,AGLANTHA,20130903,15:01,Medusa,20130903UNDm3_335,335,20.0,10.0,DS,0.071428571,2013-09-03T15:01:00Z
UN,47.812,-122.807,Day,AGLANTHA,20120611,16:53,Medusa,20120611UNDm4_200,200,72.0,0.0,FWC,14.4144,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,AGLANTHA,20121001,,Medusa,20121001UNDm1_200,200,57.0,0.0,FWC,17.5,
UN,47.812,-122.807,Day,ALIENACANTHOMYSIS_MACROPSIS,20130903,15:01,Unknown,20130903UNDm2_335,335,40.0,20.0,DS,0.301587302,2013-09-03T15:01:00Z
UN,47.812,-122.807,Day,ALIENACANTHOMYSIS_MACROPSIS,20130903,15:01,Unknown,20130903UNDm3_335,335,20.0,10.0,DS,0.071428571,2013-09-03T15:01:00Z
UN,47.812,-122.807,Day,AMPHIPODA,20130903,14:38,Egg,20130903UNDm1_200,200,60.0,40.0,DS,146.6911765,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,AMPHIPODA,20130930,13:54,Egg,20130930UNDm1_200,200,59.0,0.0,FWC,0.697674419,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,anemone_pelagic,20120611,16:53,Planula_larvae,20120611UNDm2_200,200,16.0,8.0,DS,34.09090909,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,ANTHOMEDUSAE,20120611,16:53,Medusa,20120611UNDm2_200,200,16.0,8.0,DS,68.18181818,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,ANTHOMEDUSAE,20121001,14:12,Medusa,20121001UNDm5_200,200,7.0,0.0,DS,91.42848,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,ANTHOMEDUSAE,20130903,14:38,Medusa,20130903UNDm1_200,200,60.0,40.0,DS,2.573529412,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,ANTHOMEDUSAE,20130930,13:54,Medusa,20130930UNDm3_200,200,20.0,10.0,DS,7.692307692,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,ANTHOMEDUSAE,20130930,13:54,Medusa,20130930UNDm4_200,200,10.0,6.0,DS,17.77776,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,ANTHOMEDUSAE,20130930,13:54,Medusa,20130930UNDm5_200,200,6.0,0.0,DS,3.571428571,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,AURELIA_LABIATA,20120709,17:30,Medusa,20120709UNDm4_335,335,8.0,0.0,DS,0.023809524,2012-07-09T17:30:00Z
UN,47.812,-122.807,Day,BARNACLES,20120611,14:10,Cyprid_larva,20120611UNDm1_200,200,72.0,16.0,DS,3.502702799,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,BARNACLES,20120611,16:53,Nauplii,20120611UNDm2_200,200,16.0,8.0,DS,68.18181818,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,BARNACLES,20120611,23:10,Cyprid_larva,20120611UNDm3_200,200,8.0,0.0,DS,33.33333333,2012-06-11T23:10:00Z
UN,47.812,-122.807,Day,BARNACLES,20120611,23:10,Nauplii,20120611UNDm3_200,200,8.0,0.0,DS,33.33333333,2012-06-11T23:10:00Z
UN,47.812,-122.807,Day,BARNACLES,20120709,16:40,Nauplii,20120709UNDm2_200,200,55.0,40.0,DS,8.974358974,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BARNACLES,20120709,16:40,Cyprid_larva,20120709UNDm4_200,200,16.0,8.0,DS,22.22222222,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BARNACLES,20120709,16:40,Nauplii,20120709UNDm4_200,200,16.0,8.0,DS,200.0,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BARNACLES,20120709,16:40,Cyprid_larva,20120709UNDm5_200,200,8.0,0.0,DS,62.96296296,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BARNACLES,20120709,16:40,Nauplii,20120709UNDm5_200,200,8.0,0.0,DS,110.1851852,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BARNACLES,20120902,15:13,Cyprid_larva,20120902UNDm2_200,200,62.0,43.0,DS,2.314814815,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BARNACLES,20120902,15:13,Nauplii,20120902UNDm4_200,200,20.0,7.0,DS,157.4074074,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BARNACLES,20120902,15:13,Cyprid_larva,20120902UNDm5_200,200,7.0,0.0,DS,16.66666667,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BARNACLES,20120902,15:13,Nauplii,20120902UNDm5_200,200,7.0,0.0,DS,633.3333333,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BARNACLES,20121001,14:12,Nauplii,20121001UNDm2_200,200,57.0,40.0,DS,11.6,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,BARNACLES,20121001,14:12,Nauplii,20121001UNDm3_200,200,40.0,17.0,DS,130.0,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,BARNACLES,20121001,14:12,Nauplii,20121001UNDm4_200,200,20.0,7.0,DS,6600.0,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,BARNACLES,20121001,14:12,Cyprid_larva,20121001UNDm5_200,200,7.0,0.0,DS,45.71424,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,BARNACLES,20121001,14:12,Nauplii,20121001UNDm5_200,200,7.0,0.0,DS,4937.13792,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,BARNACLES,20130610,17:13,Cyprid_larva,20130610UNiDm3_200,200,20.0,10.0,DS,28.57142857,2013-06-10T17:13:00Z
UN,47.812,-122.807,Day,BARNACLES,20130610,17:13,Nauplii,20130610UNiDm3_200,200,20.0,10.0,DS,314.2857143,2013-06-10T17:13:00Z
UN,47.812,-122.807,Day,BARNACLES,20130610,17:15,Nauplii,20130610UNiDm1_200,200,55.0,40.0,DS,2.272727273,2013-06-10T17:15:00Z
UN,47.812,-122.807,Day,BARNACLES,20130610,17:15,Nauplii,20130610UNiDm2_200,200,40.0,20.0,DS,60.0,2013-06-10T17:15:00Z
UN,47.812,-122.807,Day,BARNACLES,20130610,17:30,Cyprid_larva,20130610UNiDm4_200,200,10.0,0.0,DS,46.66662,2013-06-10T17:30:00Z
UN,47.812,-122.807,Day,BARNACLES,20130610,17:30,Nauplii,20130610UNiDm4_200,200,10.0,0.0,DS,116.66655,2013-06-10T17:30:00Z
UN,47.812,-122.807,Day,BARNACLES,20130805,16:09,Nauplii,20130805UNDm5_200,200,10.0,0.0,DS,11.76470588,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,BARNACLES,20130903,14:38,Cyprid_larva,20130903UNDm1_200,200,60.0,40.0,DS,2.573529412,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BARNACLES,20130903,14:38,Nauplii,20130903UNDm2_200,200,40.0,20.0,DS,69.56521739,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BARNACLES,20130903,14:38,Nauplii,20130903UNDm3_200,200,20.0,10.0,DS,13.04347826,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BARNACLES,20130903,14:38,Nauplii,20130903UNDm4_200,200,10.0,0.0,DS,3927.272727,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BARNACLES,20130930,13:54,Nauplii,20130930UNDm2_200,200,59.0,20.0,DS,22.98848276,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BARNACLES,20130930,13:54,Nauplii,20130930UNDm3_200,200,20.0,10.0,DS,23.07692308,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BARNACLES,20130930,13:54,Nauplii,20130930UNDm4_200,200,10.0,6.0,DS,17.77776,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BARNACLES,20130930,13:54,Cyprid_larva,20130930UNDm5_200,200,6.0,0.0,DS,10.71428571,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BARNACLES,20130930,13:54,Nauplii,20130930UNDm5_200,200,6.0,0.0,DS,282.1428571,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BARNACLES,20120611,16:53,Cyprid_larva,20120611UNDm4_200,200,72.0,0.0,FWC,7.2072,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,BARNACLES,20120806,15:35,Nauplii,20120806UNDm1_200,200,55.0,0.0,FWC,24.80620155,2012-08-06T15:35:00Z
UN,47.812,-122.807,Day,BARNACLES,20121001,,Nauplii,20121001UNDm1_200,200,57.0,0.0,FWC,732.5,
UN,47.812,-122.807,Day,BARNACLES,20130903,15:28,Cyprid_larva,20130903UNiDm1_200,200,64.0,0.0,FWC,11.25,2013-09-03T15:28:00Z
UN,47.812,-122.807,Day,BARNACLES,20130903,15:28,Nauplii,20130903UNiDm1_200,200,64.0,0.0,FWC,375.0,2013-09-03T15:28:00Z
UN,47.812,-122.807,Day,BARNACLES,20130930,13:54,Nauplii,20130930UNDm1_200,200,59.0,0.0,FWC,32.79069767,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120611,14:10,Veliger,20120611UNDm1_200,200,72.0,16.0,DS,50.16216106,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120611,16:53,Veliger,20120611UNDm2_200,200,16.0,8.0,DS,34.09090909,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120611,23:10,Veliger,20120611UNDm3_200,200,8.0,0.0,DS,33.33333333,2012-06-11T23:10:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120709,16:40,Veliger,20120709UNDm2_200,200,55.0,40.0,DS,80.76923077,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120709,16:40,Veliger,20120709UNDm3_200,200,40.0,16.0,DS,262.6865672,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120709,16:40,Veliger,20120709UNDm4_200,200,16.0,8.0,DS,22.22222222,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120709,16:40,Veliger,20120709UNDm5_200,200,8.0,0.0,DS,47.22222222,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120902,15:13,Veliger,20120902UNDm2_200,200,62.0,43.0,DS,85.64814815,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120902,15:13,Veliger,20120902UNDm3_200,200,45.0,20.0,DS,178.3783784,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120902,15:13,Veliger,20120902UNDm4_200,200,20.0,7.0,DS,212.962963,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120902,15:13,Veliger,20120902UNDm5_200,200,7.0,0.0,DS,50.0,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BIVALVIA,20121001,14:12,Veliger,20121001UNDm2_200,200,57.0,40.0,DS,18.0,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,BIVALVIA,20121001,14:12,Veliger,20121001UNDm3_200,200,40.0,17.0,DS,56.66666667,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130610,17:13,Veliger,20130610UNiDm3_200,200,20.0,10.0,DS,342.8571429,2013-06-10T17:13:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130610,17:15,Veliger,20130610UNiDm1_200,200,55.0,40.0,DS,14.77272727,2013-06-10T17:15:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130610,17:15,Veliger,20130610UNiDm2_200,200,40.0,20.0,DS,84.0,2013-06-10T17:15:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130610,17:30,Veliger,20130610UNiDm4_200,200,10.0,0.0,DS,221.666445,2013-06-10T17:30:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130710,15:17,Veliger,20130710UNDm1_200,200,63.0,40.0,DS,34.48275862,2013-07-10T15:17:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130710,15:17,Veliger,20130710UNDm2_200,200,40.0,25.0,DS,525.0,2013-07-10T15:17:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130710,15:17,Veliger,20130710UNDm3_200,200,25.0,12.0,DS,3800.0,2013-07-10T15:17:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130710,15:17,Veliger,20130710UNDm4_200,200,12.0,0.0,DS,1800.0,2013-07-10T15:17:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130805,16:09,Veliger,20130805UNDm2_200,200,58.0,40.0,DS,28.846125,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130805,16:09,Veliger,20130805UNDm3_200,200,40.0,20.0,DS,141.414,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130805,16:09,Veliger,20130805UNDm4_200,200,20.0,10.0,DS,190.9090909,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130805,16:09,Veliger,20130805UNDm5_200,200,10.0,0.0,DS,329.4117647,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130903,14:38,Unknown,20130903UNDm2_200,200,40.0,20.0,DS,30.43478261,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130903,14:38,Unknown,20130903UNDm3_200,200,20.0,10.0,DS,60.86956522,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130903,14:38,Unknown,20130903UNDm4_200,200,10.0,0.0,DS,363.6363636,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130930,13:54,Unknown,20130930UNDm2_200,200,59.0,20.0,DS,126.4366552,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130930,13:54,Unknown,20130930UNDm3_200,200,20.0,10.0,DS,100.0,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130930,13:54,Unknown,20130930UNDm4_200,200,10.0,6.0,DS,168.88872,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130930,13:54,Unknown,20130930UNDm5_200,200,6.0,0.0,DS,3.571428571,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130930,13:54,Unknown,20130930UNDm5_200,200,6.0,0.0,DS,64.28571429,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120611,16:53,Larva,20120611UNDm4_200,200,72.0,0.0,FWC,57.6576,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,BIVALVIA,20120806,15:35,Veliger,20120806UNDm1_200,200,55.0,0.0,FWC,99.2248062,2012-08-06T15:35:00Z
UN,47.812,-122.807,Day,BIVALVIA,20121001,,Veliger,20121001UNDm1_200,200,57.0,0.0,FWC,30.0,
UN,47.812,-122.807,Day,BIVALVIA,20130903,15:28,Veliger,20130903UNiDm1_200,200,64.0,0.0,FWC,48.75,2013-09-03T15:28:00Z
UN,47.812,-122.807,Day,BIVALVIA,20130930,13:54,Larva,20130930UNDm1_200,200,59.0,0.0,FWC,87.20930233,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20120611,14:10,Cyphonaut,20120611UNDm1_200,200,72.0,16.0,DS,6.327927735,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20120611,16:53,Cyphonaut,20120611UNDm2_200,200,16.0,8.0,DS,34.09090909,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20120611,23:10,Cyphonaut,20120611UNDm3_200,200,8.0,0.0,DS,233.3333333,2012-06-11T23:10:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20120709,16:40,Cyphonaut,20120709UNDm2_200,200,55.0,40.0,DS,4.487179487,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20120709,16:40,Cyphonaut,20120709UNDm5_200,200,8.0,0.0,DS,94.44444444,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20120902,15:13,Cyphonaut,20120902UNDm2_200,200,62.0,43.0,DS,23.14814815,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20120902,15:13,Cyphonaut,20120902UNDm4_200,200,20.0,7.0,DS,74.07407407,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20120902,15:13,Cyphonaut,20120902UNDm5_200,200,7.0,0.0,DS,50.0,2012-09-02T15:13:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20121001,14:12,Cyphonaut,20121001UNDm3_200,200,40.0,17.0,DS,30.0,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20121001,14:12,Cyphonaut,20121001UNDm4_200,200,20.0,7.0,DS,80.0,2012-10-01T14:12:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130610,17:13,Cyphonaut,20130610UNiDm3_200,200,20.0,10.0,DS,200.0,2013-06-10T17:13:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130610,17:15,Cyphonaut,20130610UNiDm2_200,200,40.0,20.0,DS,6.0,2013-06-10T17:15:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130710,15:17,Cyphonaut,20130710UNDm1_200,200,63.0,40.0,DS,55.17241379,2013-07-10T15:17:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130710,15:17,Cyphonaut,20130710UNDm3_200,200,25.0,12.0,DS,166.6666667,2013-07-10T15:17:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130710,15:17,Cyphonaut,20130710UNDm4_200,200,12.0,0.0,DS,654.5454545,2013-07-10T15:17:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130805,16:09,Cyphonaut,20130805UNDm2_200,200,58.0,40.0,DS,19.23075,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130805,16:09,Cyphonaut,20130805UNDm4_200,200,20.0,10.0,DS,39.77272727,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130805,16:09,Cyphonaut,20130805UNDm5_200,200,10.0,0.0,DS,458.8235294,2013-08-05T16:09:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130903,14:38,Cyphonaut,20130903UNDm2_200,200,40.0,20.0,DS,8.695652174,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130903,14:38,Cyphonaut,20130903UNDm3_200,200,20.0,10.0,DS,4.347826087,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130903,14:38,Cyphonaut,20130903UNDm4_200,200,10.0,0.0,DS,36.36363636,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130930,13:54,Cyphonaut,20130930UNDm2_200,200,59.0,20.0,DS,17.24136207,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130930,13:54,Cyphonaut,20130930UNDm3_200,200,20.0,10.0,DS,15.38461538,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20130930,13:54,Cyphonaut,20130930UNDm4_200,200,10.0,6.0,DS,17.77776,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20120611,16:53,Cyphonaut,20120611UNDm4_200,200,72.0,0.0,FWC,36.036,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,BRYOZOAN,20121001,,Cyphonaut,20121001UNDm1_200,200,57.0,0.0,FWC,45.0,
UN,47.812,-122.807,Day,BRYOZOAN,20130930,13:54,Cyphonaut,20130930UNDm1_200,200,59.0,0.0,FWC,8.372093023,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,CALANOIDA,20130903,14:38,1;_CI,20130903UNDm2_200,200,40.0,20.0,DS,17.39130435,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,CALANOIDA,20130903,14:38,2;_CII,20130903UNDm2_200,200,40.0,20.0,DS,13.04347826,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,CALANOIDA,20130903,14:38,1;_CI,20130903UNDm3_200,200,20.0,10.0,DS,4.347826087,2013-09-03T14:38:00Z
UN,47.812,-122.807,Day,CALANOIDA,20130930,13:54,2;_CII,20130930UNDm2_200,200,59.0,20.0,DS,11.49424138,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,CALANOIDA,20130930,13:54,3;_CIII,20130930UNDm2_200,200,59.0,20.0,DS,5.74712069,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,CALANOIDA,20130930,13:54,3;_CIII,20130930UNDm3_200,200,20.0,10.0,DS,7.692307692,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,CALANOIDA,20130930,13:54,1;_CI,20130930UNDm4_200,200,10.0,6.0,DS,8.88888,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,CALANOIDA,20130930,13:54,3;_CIII,20130930UNDm5_200,200,6.0,0.0,DS,3.571428571,2013-09-30T13:54:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,14:10,1;_CI,20120611UNDm1_200,200,72.0,16.0,DS,48.7783786,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,14:10,2;_CII,20120611UNDm1_200,200,72.0,16.0,DS,56.53333509,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,14:10,3;_CIII,20120611UNDm1_200,200,72.0,16.0,DS,37.40540651,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,14:10,4;_CIV,20120611UNDm1_200,200,72.0,16.0,DS,158.2702747,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,14:10,5;_CV,20120611UNDm1_200,200,72.0,16.0,DS,110.962167,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,14:10,Female;_Adult,20120611UNDm1_200,200,72.0,16.0,DS,129.7297297,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,14:10,Male;_Adult,20120611UNDm1_200,200,72.0,16.0,DS,129.7297297,2012-06-11T14:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,16:53,1;_CI,20120611UNDm2_200,200,16.0,8.0,DS,272.7272727,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,16:53,2;_CII,20120611UNDm2_200,200,16.0,8.0,DS,818.1818182,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,16:53,3;_CIII,20120611UNDm2_200,200,16.0,8.0,DS,375.0,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,16:53,4;_CIV,20120611UNDm2_200,200,16.0,8.0,DS,34.09090909,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,16:53,5;_CV,20120611UNDm2_200,200,16.0,8.0,DS,102.2727273,2012-06-11T16:53:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,23:10,1;_CI,20120611UNDm3_200,200,8.0,0.0,DS,66.66666667,2012-06-11T23:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,23:10,2;_CII,20120611UNDm3_200,200,8.0,0.0,DS,100.0,2012-06-11T23:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,23:10,3;_CIII,20120611UNDm3_200,200,8.0,0.0,DS,66.66666667,2012-06-11T23:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,23:10,4;_CIV,20120611UNDm3_200,200,8.0,0.0,DS,33.33333333,2012-06-11T23:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120611,23:10,5;_CV,20120611UNDm3_200,200,8.0,0.0,DS,66.66666667,2012-06-11T23:10:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120709,16:40,2;_CII,20120709UNDm2_200,200,55.0,40.0,DS,26.92307692,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120709,16:40,3;_CIII,20120709UNDm2_200,200,55.0,40.0,DS,67.30769231,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120709,16:40,4;_CIV,20120709UNDm2_200,200,55.0,40.0,DS,188.4615385,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120709,16:40,5;_CV,20120709UNDm2_200,200,55.0,40.0,DS,399.3589744,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120709,16:40,Female;_Adult,20120709UNDm2_200,200,55.0,40.0,DS,35.8974359,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120709,16:40,Male;_Adult,20120709UNDm2_200,200,55.0,40.0,DS,49.35897436,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120709,16:40,2;_CII,20120709UNDm3_200,200,40.0,16.0,DS,83.58208955,2012-07-09T16:40:00Z
UN,47.812,-122.807,Day,CALANUS_PACIFICUS,20120709,16:40,3;_CIII,20120709UNDm3_200,200,40.0,16.0,DS,214.9253731,2012-07-09T16:40:00Z
